GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.ace,AbstractDefaultPlacedAceTag,130,0,26,0,35,0,19,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.ace,AceFileWriterBuilder.DefaultAceFileWriter,326,0,10,0,67,0,14,0,9,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.ace,LargeAceFileDataStore.AceFileDataStoreIterator.new AceFileVisitor() {...},30,0,2,0,10,0,9,0,8,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.ace,DefaultAceBaseSegment,96,0,14,0,24,0,13,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.ace,AceContigBuilder.ConsedReadComparator,31,0,2,0,6,0,3,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.ace,AceFileParser.SectionHandler.new AceFileParser.SectionHandler() {...},183,0,30,0,49,0,18,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.ace,AceFileParser.SectionHandler.new AceFileParser.SectionHandler() {...},123,0,16,0,32,0,11,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.ace,AceFileParser.SectionHandler.new AceFileParser.SectionHandler() {...},25,0,4,0,6,0,4,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.core.io,IOUtil,1079,39,131,3,262,11,125,7,58,7
92_jcvi-javacommon,org.jcvi.jillion.core.io,FileUtil,181,0,28,0,47,0,23,0,9,0
92_jcvi-javacommon,org.jcvi.jillion.core.io,IOUtil.Endian,24,0,0,0,3,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.ztr,ZtrChromatogramWriterBuilder.ZtrChromatogramWriterImpl,59,0,4,0,19,0,6,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.ztr,ZtrChromatogramBuilder.ZTRChromatogramFileBuilderVisitor,80,0,0,0,29,0,15,0,15,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.ztr,ZtrChromatogramFileParser,135,0,10,0,43,0,12,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.ztr,ZtrChromatogramWriterBuilder,53,0,6,0,17,0,6,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.ztr,ZtrChromatogramBuilder,195,0,0,0,55,0,30,0,30,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,IndexedNucleotideSequenceFastaFileDataStore.BuilderVisitor,59,0,4,0,16,0,8,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,IndexedNucleotideSequenceFastaFileDataStore.SingleRecordVisitor,22,0,2,0,8,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,LargeNucleotideSequenceFastaFileDataStore,21,0,0,0,6,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,UnCommentedNucleotideSequenceFastaRecord,104,0,12,0,27,0,13,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,IndexedNucleotideSequenceFastaFileDataStore.IndexedNucleotideSequenceFastaFileDataStore2,100,0,4,0,30,0,11,0,9,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,AbstractNucleotideFastaRecordVisitor,19,0,0,0,7,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,LargeNucleotideSequenceFastaIterator,38,0,0,0,13,0,3,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,LargeNucleotideSequenceFastaIterator.NucleotideFastaRecordVisitor,54,0,2,0,16,0,6,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,NucleotideFastaFileDataStoreBuilder,49,0,4,0,12,0,8,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,NucleotideFastaRecordWriterBuilder,16,0,0,0,5,0,3,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,DefaultNucleotideSequenceFastaFileDataStore.NucleotideFastaDataStoreBuilderVisitorImpl2.NucleotideFastaRecordVisitor,48,0,0,0,13,0,5,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,IndexedNucleotideSequenceFastaFileDataStore.SingleRecordVisitor.new AbstractNucleotideFastaRecordVisitor() {...},14,0,0,0,3,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,NucleotideFastaRecordWriterBuilder.NucleotideSequenceFastaRecordWriterImpl,6,0,0,0,2,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,IndexedNucleotideSequenceFastaFileDataStore,170,0,14,0,48,0,20,0,13,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,DefaultNucleotideSequenceFastaFileDataStore,37,0,0,0,10,0,5,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,DefaultNucleotideSequenceFastaFileDataStore.NucleotideFastaDataStoreBuilderVisitorImpl2,41,0,2,0,12,0,6,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,CommentedNucleotideSequenceFastaRecord,18,0,0,0,6,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,LargeNucleotideSequenceFastaIterator.new FastaVisitor() {...},33,0,2,0,8,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.fasta.nt,NucleotideSequenceFastaRecordBuilder,29,0,2,0,7,0,4,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,ZLibData,141,0,2,0,31,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,DataHeader,28,0,0,0,9,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,FollowData,230,0,10,0,45,0,12,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,RunLengthEncodedData,325,0,26,0,73,0,28,0,15,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,RawData,38,0,0,0,8,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,DataFactory,90,0,6,0,19,0,5,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,ShrinkToEightBitData,207,0,12,0,45,0,16,0,10,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,DeltaEncodedData.new DeltaEncodedData() {...},10,0,0,0,2,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,DeltaEncodedData,174,0,6,0,29,0,10,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,DeltaStrategy,150,0,6,0,33,0,7,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,DeltaStrategy.new DeltaStrategy() {...},8,0,0,0,2,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,DeltaStrategy.new DeltaStrategy() {...},12,0,0,0,2,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,DeltaStrategy.new DeltaStrategy() {...},16,0,0,0,2,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.ztr.data,DeltaEncodedData.Level,48,0,0,0,8,0,3,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,IndexedFragmentDataStore.FrgIterator.new Frg2Visitor() {...},55,0,2,0,14,0,8,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,Frg2Parser,479,0,48,0,131,0,44,0,20,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,FragmentUtil,171,0,18,0,44,0,16,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,Distance,0,230,0,16,0,52,0,23,0,15
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,AbstractFragmentDataStore,112,0,14,0,32,0,21,0,14,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,MateOrientation,74,0,4,0,15,0,8,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,IndexedFragmentDataStore.SingleLinkVisitor,37,0,4,0,15,0,10,0,8,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,Frg2Visitor.FrgAction,66,0,5,0,11,0,6,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,IndexedFragmentDataStore.FrgIterator,36,0,0,0,9,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,IndexedFragmentDataStore.SingleFragVisitor,52,0,0,0,14,0,8,0,8,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,IndexedFragmentDataStore,333,0,16,0,88,0,28,0,20,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,DefaultLibrary,65,0,10,0,20,0,11,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,DefaultFragmentDataStore,204,0,12,0,51,0,17,0,11,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg,DefaultFragment,128,0,6,0,37,0,17,0,14,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,DefaultSlice,155,0,20,0,40,0,20,0,10,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,CompactedSliceMap.new Iterator() {...},15,0,0,0,4,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,CompactedSliceElement,185,0,28,0,49,0,26,0,12,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,DefaultSliceMap,318,0,32,0,76,0,29,0,13,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,CompactedSliceMap,269,0,28,0,65,0,27,0,13,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,CompactedSlice.new Iterator() {...},42,0,4,0,7,0,6,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,CompactedSlice,278,0,34,0,62,0,29,0,12,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,AbstractSliceMap.SliceIterator,26,0,0,0,7,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,DefaultSlice.Builder,51,0,2,0,10,0,6,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,CompactedSlice.Builder,84,0,2,0,15,0,6,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,AbstractSliceMap,96,0,6,0,20,0,6,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.internal.assembly.util,DefaultSliceElement,147,0,20,0,34,0,18,0,8,0
92_jcvi-javacommon,org.jcvi.jillion.core.qual,RunLengthEncodedQualityCodec.Metrics,108,0,8,0,24,0,7,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.core.qual,RunLengthEncodedQualityCodec,452,0,40,0,115,0,35,0,15,0
92_jcvi-javacommon,org.jcvi.jillion.core.qual,RunLengthEncodedQualitySequence,169,0,24,0,46,0,21,0,9,0
92_jcvi-javacommon,org.jcvi.jillion.core.qual,RunLengthEncodedQualityCodec.RunLengthIterator,136,0,12,0,33,0,12,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.core.qual,DefaultQualitySymbolCodec,46,0,2,0,9,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.core.qual,EncodedQualitySequence,51,0,6,0,15,0,8,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.core.qual,PhredQuality,185,0,22,0,37,0,23,0,12,0
92_jcvi-javacommon,org.jcvi.jillion.core.qual,QualitySequenceBuilder,326,0,12,0,79,0,37,0,31,0
92_jcvi-javacommon,org.jcvi.jillion.core.qual,QualitySequenceBuilder.IteratorImpl,40,0,2,0,7,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly,DefaultScaffoldDataStore,5,0,0,0,1,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.assembly,DefaultScaffoldDataStore.DefaultScaffoldDataStoreBuilder,109,0,8,0,19,0,8,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly,ReadInfo,114,0,16,0,31,0,14,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.assembly,ScaffoldUtil,23,0,0,0,4,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.assembly,AssemblyUtil,253,0,24,0,53,0,21,0,9,0
92_jcvi-javacommon,org.jcvi.jillion.assembly,DefaultPlacedContig,158,0,18,0,43,0,21,0,12,0
92_jcvi-javacommon,org.jcvi.jillion.assembly,DefaultScaffold.Builder,139,0,10,0,35,0,12,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.assembly,DefaultScaffold.PlacedContigComparator,17,0,2,0,4,0,2,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.assembly,DefaultScaffold,320,0,26,0,67,0,27,0,14,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,DefaultQualityFastaFileDataStoreBuilder.new AbstractQualityFastaRecordVisitor() {...},20,0,0,0,3,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,QualitySequenceFastaDataStoreIteratorImpl,52,0,2,0,16,0,4,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,IndexedQualityFastaFileDataStore.IndexedQualitySequenceFastaDataStoreBuilderVisitor2,59,0,4,0,16,0,8,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,LargeQualityFastaFileDataStore,23,0,0,0,6,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,DefaultQualityFastaFileDataStoreBuilder,34,0,2,0,10,0,6,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,IndexedQualityFastaFileDataStore.IndexedQualitySequenceFastaFileDataStore2,102,0,4,0,30,0,11,0,9,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,IndexedQualityFastaFileDataStore.SingleRecordVisitor,22,0,2,0,8,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,QualitySequenceFastaDataStoreIteratorImpl.new FastaVisitor() {...},27,0,2,0,7,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,QualitySequenceFastaDataStoreIteratorImpl.new AbstractResuseableFastaRecordVisitor() {...},21,0,0,0,6,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,IndexedQualityFastaFileDataStore,46,0,6,0,12,0,7,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.internal.fasta.qual,IndexedQualityFastaFileDataStore.SingleRecordVisitor.new AbstractQualityFastaRecordVisitor() {...},14,0,0,0,3,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.abi,AbiFileParser,1642,0,99,0,296,0,91,0,39,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.abi,AbiChromatogramBuilder,338,0,0,0,92,0,49,0,49,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.abi,AbiFileParser.GroupedTaggedRecords,145,0,13,0,34,0,12,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.abi,AbiChromatogramBuilder.AbiChromatogramBuilderVisitor,148,0,0,0,57,0,36,0,36,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.abi,AbiFileParser.SignalScalingFactor,89,0,6,0,18,0,7,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.abi,AbiFileParser.Noise,77,0,6,0,15,0,6,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.abi,AbiChromatogramBuilder.AbiChromatogramImp,83,0,8,0,28,0,15,0,11,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.abi,AbiFileParser.ShortTaggedDataRecordPropertyHandler,130,0,2,0,15,0,4,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.abi,AbiUtil,41,0,0,0,4,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,CoverageMapFactory.RangeableStartComparator,22,0,4,0,7,0,3,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,GapQualityValueStrategy,203,0,8,0,38,0,9,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,CoverageMapFactory.RangeableEndComparator,22,0,4,0,7,0,3,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,CoverageMapFactory.CoverageRegionComparators.new Comparator() {...},23,0,4,0,8,0,4,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,CoverageMapFactory.CoverageRegionComparators.new Comparator() {...},23,0,4,0,8,0,4,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,CoverageMapFactory.CoverageMapImpl,406,0,52,0,93,0,40,0,14,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,ContigCoverageMapBuilder,115,0,16,0,33,0,13,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,CoverageMapFactory.CoverageRegionComparators,46,0,0,0,7,0,3,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,CoverageMapFactory.Builder,149,0,8,0,38,0,14,0,10,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,GapQualityValueStrategy.new GapQualityValueStrategy() {...},9,0,0,0,2,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,GapQualityValueStrategy.new GapQualityValueStrategy() {...},14,0,2,0,4,0,3,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,DefaultCoverageRegion,157,0,26,0,41,0,22,0,9,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,SliceMapBuilder,140,0,16,0,36,0,13,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,DefaultCoverageRegion.Builder,167,0,16,0,38,0,22,0,14,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,CoverageMapFactory,75,0,4,0,16,0,5,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,AbstractCoverageMapBuilder,456,0,48,0,107,0,54,0,30,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,SliceMapBuilder.FilteredIterator,77,0,8,0,23,0,10,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util,CoverageMapBuilder,42,0,6,0,13,0,6,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,ConicConsensusCaller,145,0,12,0,35,0,14,0,8,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,ChurchillWatermanConsensusCaller,12,0,0,0,4,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,ConsensusUtil,32,0,0,0,3,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,TigrAnnotationConsensusCaller,55,0,4,0,13,0,6,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,AbstractChurchillWatermanConsensusCaller,247,0,24,0,54,0,22,0,10,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,NoAmbiguityConsensusCaller,69,0,8,0,17,0,6,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,AbstractConsensusCaller,161,0,16,0,36,0,15,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,DefaultConsensusResult,99,0,16,0,28,0,14,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,ConsensusProbabilities,190,0,12,0,34,0,13,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,AbstractChurchillWatermanConsensusCaller.LowestProbabilityComparator,16,0,0,0,4,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,MostFrequentBasecallConsensusCaller,152,0,14,0,29,0,11,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.util.consensus,ConicConsensusCaller.MaxQualityStruct,9,0,0,0,4,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.nav,PhdDirQualityDataStore.ReadPhdFileFilter,12,0,0,0,4,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.nav,NavigationElement.Type,24,0,0,0,3,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.nav,ConsedNavigationParser,234,0,27,0,71,0,17,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.nav,ConsensusNavigationElement,38,0,2,0,9,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.nav,PhdDirQualityDataStore,132,0,16,0,32,0,18,0,10,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.nav,ReadNavigationElement,42,0,2,0,9,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.nav,AbstractNavigationElement,156,0,26,0,44,0,21,0,8,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.nav,ConsedNavigationWriter,251,0,12,0,41,0,15,0,9,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator,147,0,14,0,39,0,20,0,13,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.FileIteratorBuilder,86,0,8,0,23,0,9,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.BreadthFirstFileIteratorBuilder,10,0,0,0,3,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.FileNameComparator,6,0,0,0,1,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.NonRecursiveFileIteratorBuilder,10,0,0,0,3,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,MapUtil,10,16,2,2,2,3,2,1,0,1
92_jcvi-javacommon,org.jcvi.jillion.core.util,MapValueComparator,146,0,16,0,37,0,16,0,8,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.BreadthFirstFileIterator,15,0,0,0,4,0,3,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.RecursiveFileIterator.DirectoryFileFilter,3,0,0,0,1,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.RecursiveFileIterator,80,0,8,0,21,0,11,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,MultipleFileFilter,34,0,4,0,10,0,5,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,ObjectsUtil,71,0,16,0,17,0,13,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,MultipleWrapper.ReturnPolicy,24,0,0,0,3,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.DepthFirstFileIterator,15,0,0,0,4,0,3,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.DepthFirstFileIteratorBuilder,10,0,0,0,3,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FIFOQueue,11,0,0,0,3,0,3,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,JoinedStringBuilder,100,0,18,0,31,0,16,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,LIFOQueue,12,0,0,0,4,0,3,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,DateUtil,126,0,14,0,32,0,12,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.NonHiddenFileFilter,7,0,2,0,1,0,2,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,MathUtil,278,0,24,0,62,0,26,0,14,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.NullFileFilter,2,0,0,0,1,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,MultipleWrapper,125,0,12,0,26,0,12,0,6,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.NonDirectoryFileFilter,7,0,2,0,1,0,2,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.core.util,FileIterator.NonRecursiveFileIterator,12,0,0,0,3,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.scf,ScfChromatogramWriterBuilder.ScfChromatogramWriterImpl,57,0,2,0,18,0,5,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.scf,ScfChromatogramBuilder.SCFChromatogramFileBuilderVisitor,98,0,0,0,35,0,18,0,18,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.scf,ScfChromatogramBuilder,291,0,12,0,77,0,43,0,37,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.scf,ScfChromatogramFileParser,49,0,4,0,14,0,5,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.scf,ScfDecoderException,9,0,0,0,4,0,2,0,2,0
92_jcvi-javacommon,org.jcvi.jillion.trace.chromat.scf,ScfChromatogramWriterBuilder,68,0,6,0,20,0,7,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.FileBasedAsmFileParser,79,0,2,0,18,0,4,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.AsmMessageHandler.new AsmFileParser.AsmMessageHandler() {...},37,0,0,0,8,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.AsmMessageHandler.new AsmFileParser.AsmMessageHandler() {...},263,0,30,0,49,0,18,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.AsmMessageHandler.new AsmFileParser.AsmMessageHandler() {...},238,0,18,0,52,0,16,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.AsmMessageHandler.new AsmFileParser.AsmMessageHandler() {...},37,0,0,0,8,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.AsmMessageHandler.new AsmFileParser.AsmMessageHandler() {...},60,0,2,0,13,0,4,0,3,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.AsmMessageHandler.new AsmFileParser.AsmMessageHandler() {...},133,0,10,0,26,0,9,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.AsmMessageHandler.new AsmFileParser.AsmMessageHandler() {...},38,0,0,0,8,0,4,0,4,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.AsmMessageHandler.new AsmFileParser.AsmMessageHandler() {...},264,0,24,0,55,0,17,0,5,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.AsmMessageHandler.new AsmFileParser.AsmMessageHandler() {...},252,0,14,0,47,0,14,0,7,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,DefaultAsmAssembledRead.IllegalReAbacus,23,0,0,0,4,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmFileParser.IdTuple,9,0,0,0,4,0,1,0,1,0
92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.asm,AsmVisitor.OverlapStatus,126,0,4,0,19,0,7,0,5,0
